Time,Signal,MaxFrequency
0.774,-1.3740736844290993,400.0
0.775,-0.8090169943748106,400.0
0.776,-0.24281064690336895,400.0
0.777,-1.802050998089794,400.0
0.778,0.08087276162564794,400.0
0.779,-1.4759217011059897,400.0
0.78,-0.9048270524659252,400.0
0.781,-0.332446595073393,400.0
0.782,-1.8853854587517271,400.0
0.783,0.003958211300416514,400.0
0.784,-1.546307041309971,400.0
0.785,-0.9685831611285798,400.0
0.786,-0.3894828712758649,400.0
0.787,-1.9356208508243347,400.0
0.788,-0.039404909401433486,400.0
0.789,-1.5827362692738602,400.0
0.79,-0.9980267284282638,400.0
0.791,-0.4118989369909366,400.0
0.792,-1.9509775604989585,400.0
0.793,-0.0476804403108132,400.0
0.794,-1.5839188614356978,400.0
0.795,-0.9921147013142858,400.0
0.796,-0.3989006919154696,400.0
0.797,-1.9309115686793326,400.0
0.798,-0.020575216619483028,400.0
0.799,-1.5498129238785758,400.0
0.8,-0.951056516295005,400.0
0.801,-0.3509486053614409,400.0
0.802,-1.8761337231295565,400.0
0.803,0.04095054561018152,400.0
0.804,-1.481626676443903,400.0
0.805,-0.876306680043757,400.0
0.806,-0.2697414039013687,400.0
0.807,-1.7885845563372538,400.0
0.808,0.13471726557798103,400.0
0.809,-1.3817756509404404,400.0
0.81,-0.7705132427757264,400.0
0.811,-0.1581558931318623,400.0
0.812,-1.6713655411830306,400.0
0.8130000000000001,0.25740321048241643,400.0
0.8140000000000001,-1.25379711972682,400.0
0.8150000000000001,-0.6374239897484406,400.0
0.8160000000000001,-0.02014504540225115,400.0
0.8170000000000001,-1.5286292197174052,400.0
0.8180000000000001,0.40466216956087075,400.0
0.8190000000000001,-1.1022247860742247,400.0
0.8200000000000001,-0.48175367410150993,400.0
0.8210000000000001,0.13940203620235903,400.0
0.8220000000000001,-1.3654320972884357,400.0
0.8230000000000001,0.5712774207734652,400.0
0.8240000000000001,-0.9324281754671981,400.0
0.8250000000000001,-0.30901699437478614,400.0
0.8260000000000001,0.31483331677510007,400.0
0.8270000000000001,-1.187555513318887,400.0
0.8280000000000001,0.7513465357808451,400.0
0.8290000000000001,-0.7504224174875307,400.0
0.8300000000000001,-0.1253332335641836,400.0
0.8310000000000001,0.499934055741716,400.0
0.8320000000000001,-1.0013008344748058,400.0
0.833,0.938490476411741,400.0
0.834,-0.5626551568489114,400.0
0.835,0.0627905195293863,400.0
0.836,0.6881469671437044,400.0
0.837,-0.8132662256105567,400.0
0.838,1.1260795752703587,400.0
0.839,-0.3757781423705282,400.0
0.84,0.2486898871648836,400.0
0.841,0.872804514762503,400.0
0.842,-0.6301129064879996,400.0
0.843,1.3074683950083192,400.0
0.844,-0.19641158545534304,400.0
0.845,0.42577929156505756,400.0
0.846,1.0473651129140489,400.0
0.847,-0.4583291747469283,400.0
0.848,1.4762311462564908,400.0
0.849,-0.030909635804323377,400.0
0.85,0.5877852522924144,400.0
0.851,1.2056448653829324,400.0
0.852,-0.3040005547257896,400.0
0.853,1.6263893244162058,400.0
0.854,0.11486471750637472,400.0
0.855,0.7289686274213121,400.0
0.856,1.3420366330287337,400.0
0.857,-0.17259421472808145,400.0
0.858,1.7526235011660467,400.0
0.859,0.2357473453359853,400.0
0.86,0.8443279255018741,400.0
0.861,1.4517086694855021,400.0
0.862,-0.06876528986016706,400.0
0.863,1.8504617678615294,400.0
0.864,0.3274559203285121,400.0
0.865,0.9297764858880656,400.0
0.866,1.5307757881851993,400.0
0.867,0.0038080284515108476,400.0
0.868,1.9164381551284175,400.0
0.869,0.38674162049420746,400.0
0.87,0.9822872507289157,400.0
0.871,1.576436997030283,400.0
0.872,0.042554794224863635,400.0
0.873,1.9482154165557453,400.0
0.874,0.4115042203482542,400.0
0.875,1.0000000000001843,400.0
0.876,1.587074724932994,400.0
0.877,0.04610238396545607,400.0
0.878,1.9446678268151265,400.0
0.879,0.4008664924452464,400.0
0.88,0.9822872507288306,400.0
0.881,1.5623121250790164,400.0
0.882,0.014325122538102808,400.0
0.883,1.9059210610417492,400.0
0.884,0.3552052836002312,400.0
0.885,0.92977648588835,400.0
0.886,1.5030264249133936,400.0
0.887,-0.051651264728814095,400.0
0.888,1.833347742730186,400.0
0.889,0.2761381649002391,400.0
0.89,0.8443279255020696,400.0
0.891,1.4113178499209376,400.0
0.892,-0.1494895314243193,400.0
0.893,1.7295188178622416,400.0
0.894,0.16646612844354158,400.0
0.895,0.7289686274214259,400.0
0.896,1.2904352220913928,400.0
0.897,-0.27572370817404546,400.0
0.898,1.5981124778646525,400.0
0.899,0.030074360797805233,400.0
0.9,0.5877852522924429,400.0
0.901,1.14466086878077,400.0
0.902,-0.42588188633378943,400.0
0.903,1.4437838578434847,400.0
0.904,-0.12820539167100242,400.0
0.905,0.42577929156499716,400.0
0.906,0.9791589191294495,400.0
0.907,-0.5946446375818435,400.0
0.908,1.272000126102387,400.0
0.909,-0.3027659898224814,400.0
0.91,0.24868988716474058,400.0
0.911,0.7997923622143344,400.0
0.912,-0.7760334573198338,400.0
0.913,1.0888468069798067,400.0
0.914,-0.4874235374412101,400.0
0.915,0.0627905195296084,400.0
0.916,0.6129153477356566,400.0
0.917,-0.9636225561784783,400.0
0.918,0.9008121981153835,400.0
0.919,-0.6756364488431287,400.0
0.92,-0.1253332335640548,400.0
0.921,0.42514808709746793,400.0
0.922,-1.1507664968095415,400.0
0.923,0.7145575192714125,400.0
0.924,-0.8607371878100463,400.0
0.925,-0.3090169943747367,400.0
0.926,0.24314232911786698,400.0
0.927,-1.3308356118169513,400.0
0.928,0.536680935301844,400.0
0.929,-1.0361684683827208,400.0
0.93,-0.48175367410155,400.0
0.931,0.07334571851091654,400.0
0.932,-1.4974508630294348,400.0
0.933,0.3734838128729856,400.0
0.934,-1.1957155499872552,400.0
0.935,-0.6374239897485695,400.0
0.936,-0.07822661514179585,400.0
0.937,-1.644709822107845,400.0
0.9380000000000001,0.23074749140733108,400.0
0.9390000000000001,-1.333726397716799,400.0
0.9400000000000001,-0.7705132427757135,400.0
0.9410000000000001,-0.20620514635534626,400.0
0.9420000000000001,-1.7673957670122342,400.0
0.9430000000000001,0.11352847625308193,400.0
0.9440000000000001,-1.4453119084862356,400.0
0.9450000000000001,-0.8763066800438282,400.0
0.9460000000000001,-0.3060561718591086,400.0
0.9470000000000001,-1.8611624869800603,400.0
0.9480000000000001,0.025979309460754774,400.0
0.9490000000000001,-1.526519109946423,400.0
0.9500000000000001,-0.951056516295162,400.0
0.9510000000000001,-0.3742424192938937,400.0
0.9520000000000001,-1.922688249209752,400.0
0.9530000000000001,-0.02879853608904792,400.0
0.9540000000000001,-1.5744711965003804,400.0
0.9550000000000001,-0.9921147013140746,400.0
0.9560000000000001,-0.4083483568509456,400.0
0.9570000000000001,-1.9497934729011077,400.0
0.9580000000000001,-0.04886452790863016,400.0
0.9590000000000001,-1.5874694415757775,400.0
0.96,-0.9980267284283656,400.0
0.961,-0.4071657646886706,400.0
0.962,-1.941517941991896,400.0
0.963,-0.033507818234032594,400.0
0.964,-1.5650533758606366,400.0
0.965,-0.9685831611287695,400.0
0.966,-0.3707365367247112,400.0
0.967,-1.898154821289862,400.0
0.968,0.01672757383854573,400.0
0.969,-1.5080170996582782,400.0
0.97,-0.9048270524662008,400.0
0.971,-0.3003511965212149,400.0
0.972,-1.821240270964656,400.0
0.973,0.10006203450045315,400.0
0.974,-1.4183811514881879,400.0
0.975,-0.8090169943751706,400.0
0.976,-0.19850317984425359,400.0
0.977,-1.7134990273065944,400.0
0.978,0.21354339893695917,400.0
0.979,-1.2993209295016248,400.0
0.98,-0.6845471059285037,400.0
0.981,-0.06880050346055466,400.0
0.982,-1.578747877585859,400.0
0.983,0.3531515332375972,400.0
0.984,-1.1550542014190592,400.0
0.985,-0.535826794978853,400.0
0.986,0.08416205065667182,400.0
0.987,-1.4217604484605024,400.0
0.988,0.5139407496441717,400.0
0.989,-0.9906916880063026,400.0
0.99,-0.36812455268457533,400.0
0.991,0.2549657077694829,400.0
0.992,-1.2480980978722225,400.0
0.993,0.6902150100051966,400.0
0.994,-0.8120560132419841,400.0
0.995,-0.18738131458566967,400.0
0.996,0.4375596631717499,400.0
0.997,-1.06391290116868,400.0
0.998,0.8757297107672833,400.0
0.999,-0.6254754349625,400.0
1.0,1.424551763085095e-14,400.0
1.0010000000000001,0.6254754349621109,400.0
1.002,-0.8757297107672766,400.0
1.0030000000000001,1.0639129011686939,400.0
1.004,-0.4375596631717782,400.0
1.0050000000000001,0.18738131458615298,400.0
1.006,0.8120560132419558,400.0
1.0070000000000001,-0.6902150100051828,400.0
1.008,1.2480980978722291,400.0
1.0090000000000001,-0.2549657077698723,400.0
1.01,0.36812455268460403,400.0
1.0110000000000001,0.9906916880059066,400.0
1.012,-0.5139407496441646,400.0
1.0130000000000001,1.421760448460656,400.0
1.014,-0.0841620506566998,400.0
1.0150000000000001,0.5358267949793427,400.0
1.016,1.1550542014190315,400.0
1.0170000000000001,-0.35315153323758974,400.0
1.018,1.5787478775858663,400.0
1.0190000000000001,0.06880050346016442,400.0
1.02,0.6845471059285329,400.0
1.0210000000000001,1.2993209295016022,400.0
1.022,-0.2135433989369514,400.0
1.0230000000000001,1.7134990273067428,400.0
1.024,0.19850317984422639,400.0
1.025,0.8090169943747455,400.0
1.026,1.4183811514881608,400.0
1.027,-0.10006203450058926,400.0
1.028,1.821240270964664,400.0
1.029,0.3003511965211848,400.0
1.03,0.904827052466231,400.0
1.031,1.5080170996586193,400.0
1.032,-0.01672757383853707,400.0
1.033,1.8981548212898685,400.0
1.034,0.370736536724685,400.0
1.035,0.9685831611283436,400.0
1.036,1.5650533758606107,400.0
1.037,0.03350781823404192,400.0
1.038,1.9415179419919053,400.0
1.039,0.4071657646890121,400.0
1.04,0.9980267284283968,400.0
1.041,1.587469441575752,400.0
1.042,0.04886452790863982,400.0
1.043,1.9497934729011177,400.0
1.044,0.40834835685055193,400.0
1.045,0.9921147013141064,400.0
1.046,1.5744711965003555,400.0
1.047,0.028798536089058246,400.0
1.048,1.9226882492099011,400.0
1.049,0.37424241929386903,400.0
1.05,0.9510565162951922,400.0
1.051,1.5265191099463986,400.0
1.052,-0.02597930946060345,400.0
1.053,1.8611624869800711,400.0
1.054,0.30605617185871337,400.0
1.055,0.8763066800438609,400.0
1.056,1.4453119084858401,400.0
1.057,-0.1135284762530705,400.0
1.058,1.767395767012386,400.0
1.059,0.2062051463553226,400.0
1.06,0.7705132427757424,400.0
1.061,1.3337263977167755,400.0
1.062,-0.23074749140718387,400.0
1.063,1.6447098221078569,400.0
1.064,0.07822661514177265,400.0
1.065,0.6374239897486033,400.0
1.066,1.1957155499868641,400.0
1.067,-0.3734838128729735,400.0
1.068,1.497450863029441,400.0
1.069,-0.0733457185109394,400.0
1.07,0.4817536741020388,400.0
1.071,1.036168468382698,400.0
1.072,-0.5366809353018318,400.0
1.073,1.3308356118169637,400.0
1.074,-0.24314232911826422,400.0
1.075,0.30901699437477087,400.0
1.076,0.8607371878096558,400.0
1.077,-0.7145575192714,400.0
1.078,1.1507664968095541,400.0
1.079,-0.4251480870974904,400.0
1.08,0.12533323356453685,400.0
1.081,0.6756364488431061,400.0
1.082,-0.9008121981153708,400.0
1.083,0.9636225561784909,400.0
1.084,-0.6129153477360471,400.0
1.085,-0.06279051952957405,400.0
1.086,0.4874235374411805,400.0
1.087,-1.0888468069797943,400.0
1.088,0.776033457319987,400.0
1.089,-0.7997923622143569,400.0
1.09,-0.24868988716470627,400.0
1.091,0.3027659898224588,400.0
1.092,-1.272000126102241,400.0
1.093,0.5946446375818562,400.0
1.094,-0.9791589191298402,400.0
1.095,-0.4257792915649631,400.0
1.096,0.1282053916709796,400.0
1.097,-1.4437838578434725,400.0
1.098,0.4258818863339362,400.0
1.099,-1.144660868780793,400.0
1.1,-0.5877852522924091,400.0
1.101,-0.030074360797828326,400.0
1.102,-1.5981124778645,400.0
1.103,0.27572370817405745,400.0
1.104,-1.2904352220914213,400.0
1.105,-0.7289686274213925,400.0
1.106,-0.16646612844393294,400.0
1.107,-1.72951881786223,400.0
1.108,0.14948953142433075,400.0
1.109,-1.4113178499209613,400.0
1.11,-0.8443279255015856,400.0
1.111,-0.2761381649002631,400.0
1.112,-1.8333477427300344,400.0
1.113,0.051651264728825086,400.0
1.114,-1.5030264249137857,400.0
1.115,-0.9297764858883175,400.0
1.116,-0.355205283600626,400.0
1.117,-1.9059210610417385,400.0
1.118,-0.014325122538092372,400.0
1.119,-1.5623121250790413,400.0
1.12,-0.9822872507283439,400.0
1.121,-0.4008664924452714,400.0
1.122,-1.9446678268151172,400.0
1.123,-0.04610238396544619,400.0
1.124,-1.5870747249333874,400.0
1.125,-1.0000000000001528,400.0
1.1260000000000001,-0.4115042203482797,400.0
1.127,-1.948215416555736,400.0
1.1280000000000001,-0.042554794224712866,400.0
1.129,-1.576436997030309,400.0
1.1300000000000001,-0.9822872507284287,400.0
1.131,-0.38674162049423355,400.0
1.1320000000000001,-1.9164381551282683,400.0
1.133,-0.003808028451501966,400.0
1.1340000000000001,-1.5307757881855912,400.0
1.135,-0.9297764858880352,400.0
1.1360000000000001,-0.32745592032853577,400.0
1.137,-1.8504617678615207,400.0
1.1380000000000001,0.06876528986031594,400.0
1.139,-1.451708669485529,400.0
1.1400000000000001,-0.8443279255018404,400.0
1.141,-0.23574734533601238,400.0
1.1420000000000001,-1.752623501165894,400.0
1.143,0.17259421472808922,400.0
1.1440000000000001,-1.342036633028761,400.0
1.145,-0.7289686274212825,400.0
1.1460000000000001,-0.11486471750676508,400.0
1.147,-1.6263893244161982,400.0
1.1480000000000001,0.30400055472580245,400.0
1.149,-1.2056448653829601,400.0
1.1500000000000001,-0.5877852522919306,400.0
1.151,0.03090963580429551,400.0
1.1520000000000001,-1.47623114625634,400.0
1.153,0.4583291747469386,400.0
1.154,-1.0473651129137151,400.0
1.155,-0.42577929156503197,400.0
1.156,0.19641158545531162,400.0
1.157,-1.3074683950083124,400.0
1.158,0.6301129064878626,400.0
1.159,-0.8728045147625278,400.0
1.16,-0.24868988716486193,400.0
1.161,0.37577814237049645,400.0
1.162,-1.1260795752704962,400.0
1.163,0.8132662256105636,400.0
1.164,-0.6881469671433684,400.0
1.165,-0.06279051952935426,400.0
1.166,0.5626551568492437,400.0
1.167,-0.9384904764117378,400.0
1.168,1.0013008344748127,400.0
1.169,-0.4999340557417408,400.0
1.17,0.12533323356421563,400.0
1.171,0.7504224174871414,400.0
1.172,-0.7513465357808418,400.0
1.173,1.1875555133188975,400.0
1.174,-0.3148333167751283,400.0
1.175,0.30901699437527286,400.0
1.176,0.9324281754671733,400.0
1.177,-0.5712774207733111,400.0
1.178,1.3654320972884397,400.0
1.179,-0.1394020362023839,400.0
1.18,0.4817536741015388,400.0
1.181,1.102224786073832,400.0
1.182,-0.40466216956086065,400.0
1.183,1.5286292197174183,400.0
1.184,0.020145045402220618,400.0
1.185,0.6374239897489272,400.0
1.186,1.2537971197269764,400.0
1.187,-0.25740321048233605,400.0
1.188,1.6713655411830408,400.0
1.189,0.15815589313147171,400.0
1.19,0.7705132427755262,400.0
1.191,1.3817756509402292,400.0
1.192,-0.13471726557797303,400.0
1.193,1.7885845563374043,400.0
1.194,0.2697414039013418,400.0
1.195,0.8763066800440178,400.0
1.196,1.4816266764436907,400.0
1.197,-0.04095054561017297,400.0
1.198,1.876133723129565,400.0
1.199,0.35094860536123174,400.0
1.2,0.9510565162952628,400.0
1.201,1.5498129238785516,400.0
1.202,0.020575216619491243,400.0
1.203,1.9309115686794822,400.0
1.204,0.3989006919156276,400.0
1.205,0.9921147013145446,400.0
1.206,1.583918861435672,400.0
1.207,0.047680440310963745,400.0
1.208,1.950977560498898,400.0
1.209,0.4118989369907273,400.0
1.21,0.9980267284282953,400.0
1.211,1.5827362692734668,400.0
1.212,0.03940490940144359,400.0
1.213,1.9356208508244137,400.0
1.214,0.38948287127565695,400.0
1.215,0.9685831611290667,400.0
1.216,1.5463070413099465,400.0
1.217,-0.003958211300336578,400.0
1.218,1.8853854587518084,400.0
1.219,0.33244659507336605,400.0
1.22,0.9048270524659594,400.0
1.221,1.4759217011057817,400.0
1.222,-0.080872761625707,400.0
1.223,1.8020509980898738,400.0
1.224,0.2428106469033453,400.0
1.225,0.8090169943752943,400.0
1.226,1.3740736844292618,400.0
1.227,-0.18861400528365857,400.0
1.228,1.6885696336533453,400.0
1.229,0.12375042491648336,400.0
1.23,0.6845471059285405,400.0
1.231,1.24437100804526,400.0
1.232,-0.32336515500441554,400.0
1.233,1.548961499352816,400.0
1.234,-0.020516303165639016,400.0
1.235,0.5358267949792581,400.0
1.236,1.0914084539281028,400.0
1.237,-0.4803525841298047,400.0
1.238,1.3881722829460803,400.0
1.239,-0.1848788165790679,400.0
1.24,0.3681245526849006,400.0
1.241,0.9206047968153612,400.0
1.242,-0.6540149347181117,400.0
1.243,1.2118980225851628,400.0
1.244,-0.363514491342942,400.0
1.245,0.18738131458590182,400.0
1.246,0.7380108414131711,400.0
1.247,-0.83820013142154,400.0
1.248,1.0263833218230491,400.0
1.249,-0.550095069622731,400.0
1.25,1.3872038883642227e-13,400.0
1.2510000000000001,0.5500950696221439,400.0
1.252,-1.0263833218231038,400.0
1.2530000000000001,0.8382001314217595,400.0
1.254,-0.7380108414133832,400.0
1.2550000000000001,-0.18738131458563856,400.0
1.256,0.3635144913430977,400.0
1.2570000000000001,-1.2118980225849432,400.0
1.258,0.6540149347181975,400.0
1.2590000000000001,-0.9206047968155803,400.0
1.26,-0.3681245526846305,400.0
1.2610000000000001,0.1848788165784811,400.0
1.262,-1.3881722829461354,400.0
1.2630000000000001,0.48035258412988413,400.0
1.264,-1.0914084539283153,400.0
1.2650000000000001,-0.5358267949785396,400.0
1.266,0.020516303165794225,400.0
1.2670000000000001,-1.548961499352596,400.0
1.268,0.3233651550045009,400.0
1.2690000000000001,-1.2443710080458463,400.0
1.27,-0.6845471059287259,400.0
1.2710000000000001,-0.12375042491706945,400.0
1.272,-1.6885696336532605,400.0
1.2730000000000001,0.18861400528387928,400.0
1.274,-1.3740736844291073,400.0
1.2750000000000001,-0.8090169943745749,400.0
1.276,-0.24281064690355902,400.0
1.2770000000000001,-1.802050998089793,400.0
1.278,0.08087276162565071,400.0
1.2790000000000001,-1.4759217011063668,400.0
1.28,-0.904827052466146,400.0
1.281,-0.3324465950732125,400.0
1.282,-1.8853854587517245,400.0
1.283,0.003958211300420289,400.0
1.284,-1.5463070413097932,400.0
1.285,-0.968583161128799,400.0
1.286,-0.3894828712758719,400.0
1.287,-1.9356208508244714,400.0
1.288,-0.03940490940150121,400.0
1.289,-1.5827362692736822,400.0
1.29,-0.9980267284280284,400.0
1.291,-0.411898936990575,400.0
1.292,-1.950977560498956,400.0
1.293,-0.04768044031088137,400.0
1.294,-1.5839188614358881,400.0
1.295,-0.9921147013147332,400.0
1.296,-0.39890069191547617,400.0
1.297,-1.9309115686794005,400.0
1.298,-0.020575216619550196,400.0
1.299,-1.5498129238784004,400.0
1.3,-0.9510565162949973,400.0
1.301,-0.3509486053614487,400.0
1.302,-1.8761337231296245,400.0
1.303,0.040950545610113354,400.0
1.304,-1.481626676443908,400.0
1.305,-0.8763066800442078,400.0
1.306,-0.2697414039011915,400.0
1.307,-1.788584556337324,400.0
1.308,0.1347172655780533,400.0
1.309,-1.3817756509400794,400.0
1.31,-0.7705132427757166,400.0
1.311,-0.15815589313168987,400.0
1.312,-1.6713655411829609,400.0
1.313,0.2574032104822752,400.0
1.314,-1.253797119726827,400.0
1.315,-0.6374239897486634,400.0
1.316,-0.020145045402439332,400.0
1.317,-1.5286292197174793,400.0
1.318,0.4046621695609399,400.0
1.319,-1.1022247860740508,400.0
1.32,-0.48175367410173014,400.0
1.321,0.13940203620253272,400.0
1.322,-1.3654320972883605,400.0
1.323,0.5712774207732496,400.0
1.324,-0.9324281754670245,400.0
1.325,-0.3090169943750097,400.0
1.326,0.3148333167749091,400.0
1.327,-1.1875555133189593,400.0
1.328,0.75134653578078,400.0
1.329,-0.7504224174873608,400.0
1.33,-0.12533323356395262,400.0
1.331,0.49993405574188937,400.0
1.332,-1.0013008344748744,400.0
1.333,0.9384904764118165,400.0
1.334,-0.5626551568494632,400.0
1.335,0.06279051952916251,400.0
1.336,0.6881469671435169,400.0
1.337,-0.8132662256104848,400.0
1.338,1.1260795752704342,400.0
1.339,-0.3757781423703479,400.0
1.34,0.248689887165125,400.0
1.341,0.8728045147623087,400.0
1.342,-0.6301129064879243,400.0
1.343,1.3074683950083912,400.0
1.344,-0.19641158545553072,400.0
1.345,0.42577929156484057,400.0
1.346,1.0473651129138641,400.0
1.347,-0.4583291747468594,400.0
1.348,1.4762311462565658,400.0
1.349,-0.030909635804146296,400.0
1.35,0.5877852522926548,400.0
1.351,1.2056448653827414,400.0
1.352,-0.3040005547255715,400.0
1.353,1.6263893244161374,400.0
1.354,0.11486471750618388,400.0
1.355,0.7289686274215467,400.0
1.356,1.3420366330285476,400.0
1.357,-0.17259421472814973,400.0
1.358,1.7526235011661233,400.0
1.359,0.23574734533579456,400.0
1.36,0.8443279255021089,400.0
1.361,1.4517086694853114,400.0
1.362,-0.06876528986009134,400.0
1.363,1.8504617678614612,400.0
1.364,0.3274559203283244,400.0
1.365,0.9297764858883004,400.0
1.366,1.5307757881850088,400.0
1.367,0.003808028451442791,400.0
1.368,1.9164381551284921,400.0
1.369,0.38674162049401695,400.0
1.37,0.9822872507291521,400.0
1.371,1.5764369970304606,400.0
1.372,0.04255479422493624,400.0
1.373,1.948215416555818,400.0
1.374,0.4115042203476963,400.0
1.375,0.9999999999999648,400.0
1.3760000000000001,1.5870747249328034,400.0
1.377,0.04610238396552879,400.0
1.3780000000000001,1.9446678268151993,400.0
1.379,0.40086649244542416,400.0
1.3800000000000001,0.9822872507290646,400.0
1.381,1.562312125079194,400.0
1.3820000000000001,0.014325122538173862,400.0
1.383,1.905921061041822,400.0
1.3840000000000001,0.3552052836000412,400.0
1.385,0.9297764858881308,400.0
1.3860000000000001,1.5030264249132008,400.0
1.387,-0.05165126472874104,400.0
1.3880000000000001,1.8333477427302558,400.0
1.389,0.2761381649004172,400.0
1.3900000000000001,0.8443279255023052,400.0
1.391,1.4113178499207475,400.0
1.3920000000000001,-0.1494895314241098,400.0
1.393,1.729518817862174,400.0
1.3940000000000001,0.16646612844334696,400.0
1.395,0.7289686274216617,400.0
1.3960000000000001,1.2904352220912028,400.0
1.397,-0.27572370817411274,400.0
1.3980000000000001,1.5981124778647204,400.0
1.399,0.030074360797983313,400.0
1.4000000000000001,0.587785252292673,400.0
1.401,1.1446608687805804,400.0
1.4020000000000001,-0.42588188633371615,400.0
1.403,1.4437838578434175,400.0
1.4040000000000001,-0.12820539167119838,400.0
1.405,0.42577929156523303,400.0
1.4060000000000001,0.9791589191292533,400.0
1.407,-0.5946446375819108,400.0
1.408,1.2720001261023266,400.0
1.409,-0.302765989822671,400.0
1.41,0.24868988716452176,400.0
1.411,0.7997923622145126,400.0
1.412,-0.7760334573199009,400.0
1.413,1.0888468069798802,400.0
1.414,-0.48742353744102473,400.0
1.415,0.06279051952938963,400.0
1.416,0.6129153477358349,400.0
1.417,-0.9636225561784048,400.0
1.418,0.9008121981153163,400.0
1.419,-0.6756364488433182,400.0
1.42,-0.12533323356426654,400.0
1.421,0.4251480870976463,400.0
1.422,-1.1507664968096085,400.0
1.423,0.714557519271486,400.0
1.424,-0.8607371878095,400.0
1.425,-0.30901699437495544,400.0
1.426,0.24314232911805195,400.0
1.427,-1.330835611816878,400.0
1.428,0.536680935301777,400.0
1.429,-1.0361684683825425,400.0
1.43,-0.4817536741017689,400.0
1.431,0.07334571851072691,400.0
1.432,-1.497450863029496,400.0
1.433,0.3734838128729183,400.0
1.434,-1.195715549987077,400.0
1.435,-0.6374239897483337,400.0
1.436,-0.07822661514161777,400.0
1.437,-1.6447098221079124,400.0
1.438,0.2307474914072687,400.0
1.439,-1.333726397716621,400.0
1.44,-0.7705132427759281,400.0
1.441,-0.2062051463555361,400.0
1.442,-1.7673957670123015,400.0
1.443,0.11352847625301443,400.0
1.444,-1.4453119084860537,400.0
1.445,-0.8763066800435926,400.0
1.446,-0.3060561718585595,400.0
1.447,-1.8611624869801278,400.0
1.448,0.02597930946068716,400.0
1.449,-1.526519109946613,400.0
1.45,-0.9510565162953792,400.0
1.451,-0.37424241929371593,400.0
1.452,-1.922688249209818,400.0
1.453,-0.02879853608897509,400.0
1.454,-1.5744711965002027,400.0
1.455,-0.992114701314294,400.0
1.456,-0.4083483568507674,400.0
1.457,-1.9497934729011757,400.0
1.458,-0.048864527908697886,400.0
1.459,-1.5874694415759678,400.0
1.46,-0.9980267284281303,400.0
1.461,-0.40716576468886023,400.0
1.462,-1.9415179419918234,400.0
1.463,-0.033507818233959985,400.0
1.464,-1.5650533758604592,400.0
1.465,-0.9685831611285326,400.0
1.466,-0.3707365367249017,400.0
1.467,-1.8981548212897872,400.0
1.468,0.016727573838477672,400.0
1.469,-1.5080170996584688,400.0
1.47,-0.9048270524659658,400.0
1.471,-0.3003511965214023,400.0
1.472,-1.821240270964724,400.0
1.473,0.1000620345005292,400.0
1.474,-1.4183811514883788,400.0
1.475,-0.8090169943744812,400.0
1.476,-0.1985031798440765,400.0
1.477,-1.7134990273065176,400.0
1.478,0.21354339893703134,400.0
1.479,-1.2993209295018104,400.0
1.48,-0.6845471059287236,400.0
1.481,-0.06880050346074551,400.0
1.482,-1.5787478775859274,400.0
1.483,0.353151533237675,400.0
1.484,-1.15505420141925,400.0
1.485,-0.5358267949786124,400.0
1.486,0.0841620506568489,400.0
1.487,-1.4217604484604303,400.0
1.488,0.5139407496442436,400.0
1.489,-0.9906916880064871,400.0
1.49,-0.3681245526847956,400.0
1.491,0.2549657077692986,400.0
1.492,-1.2480980978721503,400.0
1.493,0.690215010005409,400.0
1.494,-0.8120560132418072,400.0
1.495,-0.18738131458542817,400.0
1.496,0.4375596631715588,400.0
1.497,-1.063912901168601,400.0
1.498,0.8757297107672147,400.0
1.499,-0.6254754349626911,400.0
1.5,-2.0600539899695563e-13,400.0
1.5010000000000001,0.6254754349622877,400.0
1.502,-0.8757297107672046,400.0
1.5030000000000001,1.063912901168766,400.0
1.504,-0.4375596631716013,400.0
1.5050000000000001,0.18738131458593274,400.0
1.506,0.8120560132417647,400.0
1.5070000000000001,-0.6902150100051108,400.0
1.508,1.2480980978721607,400.0
1.5090000000000001,-0.2549657077696955,400.0
1.51,0.3681245526848386,400.0
1.5110000000000001,0.9906916880057156,400.0
1.512,-0.513940749644233,400.0
1.5130000000000001,1.4217604484605877,400.0
1.514,-0.08416205065689075,400.0
1.5150000000000001,0.5358267949791226,400.0
1.516,1.1550542014192082,400.0
1.5170000000000001,-0.3531515332375178,400.0
1.518,1.5787478775859385,400.0
1.5190000000000001,0.0688005034603415,400.0
1.52,0.6845471059287676,400.0
1.5210000000000001,1.2993209295014114,400.0
1.522,-0.21354339893701968,400.0
1.5230000000000001,1.7134990273066744,400.0
1.524,0.19850317984403554,400.0
1.5250000000000001,0.8090169943754393,400.0
1.526,1.418381151488338,400.0
1.5270000000000001,-0.10006203450036899,400.0
1.528,1.8212402709647364,400.0
1.5290000000000001,0.3003511965206297,400.0
1.53,0.9048270524660111,400.0
1.5310000000000001,1.5080170996580637,400.0
1.532,-0.016727573838464682,400.0
1.5330000000000001,1.898154821290086,400.0
1.534,0.3707365367248624,400.0
1.5350000000000001,0.9685831611290352,400.0
1.536,1.5650533758604201,400.0
1.537,0.033507818233973974,400.0
1.538,1.9415179419918376,400.0
1.539,0.4071657646888217,400.0
1.54,0.9980267284281773,400.0
1.541,1.5874694415759296,400.0
1.542,0.04886452790871243,400.0
1.543,1.9497934729011903,400.0
